t,closest_hit_linucb_mean,closest_hit_linucb_smooth,closest_hit_linucb_se,closest_hit_alg1_mean,closest_hit_alg1_smooth,closest_hit_alg1_se
35081,1.0,0.9946,0.0,1.0,0.99634,0.0
35082,1.0,0.99462,0.0,1.0,0.99634,0.0
35083,1.0,0.99462,0.0,1.0,0.99634,0.0
35084,1.0,0.99462,0.0,1.0,0.99634,0.0
35085,1.0,0.99462,0.0,1.0,0.99634,0.0
35086,1.0,0.99462,0.0,1.0,0.99634,0.0
35087,1.0,0.99462,0.0,1.0,0.99634,0.0
35088,1.0,0.99462,0.0,1.0,0.99634,0.0
35089,1.0,0.99462,0.0,1.0,0.99634,0.0
35090,1.0,0.99462,0.0,1.0,0.99634,0.0
35091,1.0,0.99462,0.0,1.0,0.99634,0.0
35092,1.0,0.99462,0.0,1.0,0.99634,0.0
35093,1.0,0.99462,0.0,1.0,0.99634,0.0
35094,1.0,0.99462,0.0,1.0,0.99634,0.0
35095,1.0,0.99462,0.0,1.0,0.99634,0.0
35096,1.0,0.99462,0.0,1.0,0.99634,0.0
35097,1.0,0.99462,0.0,1.0,0.99634,0.0
35098,1.0,0.99462,0.0,1.0,0.99634,0.0
35099,1.0,0.99462,0.0,1.0,0.99634,0.0
35100,1.0,0.99462,0.0,1.0,0.99634,0.0
35101,1.0,0.99462,0.0,1.0,0.99634,0.0
35102,1.0,0.99462,0.0,1.0,0.99634,0.0
35103,1.0,0.99462,0.0,1.0,0.99634,0.0
35104,1.0,0.99462,0.0,1.0,0.99634,0.0
35105,1.0,0.99462,0.0,1.0,0.99634,0.0
35106,1.0,0.99462,0.0,1.0,0.99634,0.0
35107,1.0,0.99462,0.0,1.0,0.99634,0.0
35108,1.0,0.99462,0.0,1.0,0.99634,0.0
35109,1.0,0.99462,0.0,1.0,0.99634,0.0
35110,1.0,0.99462,0.0,1.0,0.99634,0.0
35111,1.0,0.99462,0.0,1.0,0.99634,0.0
35112,1.0,0.99462,0.0,1.0,0.99634,0.0
35113,1.0,0.99462,0.0,1.0,0.99634,0.0
35114,1.0,0.99462,0.0,1.0,0.99634,0.0
35115,1.0,0.99462,0.0,1.0,0.99634,0.0
35116,1.0,0.99462,0.0,1.0,0.99634,0.0
35117,1.0,0.99462,0.0,1.0,0.99634,0.0
35118,1.0,0.99462,0.0,1.0,0.99634,0.0
35119,1.0,0.99462,0.0,1.0,0.99634,0.0
35120,1.0,0.99462,0.0,1.0,0.99634,0.0
35121,1.0,0.99462,0.0,1.0,0.99634,0.0
35122,1.0,0.99462,0.0,1.0,0.99634,0.0
35123,1.0,0.99462,0.0,1.0,0.99634,0.0
35124,1.0,0.99462,0.0,1.0,0.99634,0.0
35125,1.0,0.99462,0.0,1.0,0.99634,0.0
35126,1.0,0.99462,0.0,1.0,0.99634,0.0
35127,1.0,0.99462,0.0,1.0,0.99634,0.0
35128,1.0,0.99462,0.0,1.0,0.99634,0.0
35129,1.0,0.99462,0.0,1.0,0.99634,0.0
35130,1.0,0.99462,0.0,1.0,0.99634,0.0
35131,1.0,0.99462,0.0,1.0,0.99634,0.0
35132,1.0,0.99462,0.0,1.0,0.99634,0.0
35133,1.0,0.99462,0.0,1.0,0.99634,0.0
35134,1.0,0.99462,0.0,1.0,0.99634,0.0
35135,1.0,0.9946,0.0,1.0,0.99634,0.0
35136,1.0,0.9946,0.0,1.0,0.99634,0.0
35137,1.0,0.9946,0.0,1.0,0.99634,0.0
35138,1.0,0.9946,0.0,1.0,0.99634,0.0
35139,1.0,0.9946,0.0,1.0,0.99634,0.0
35140,1.0,0.9946,0.0,1.0,0.99634,0.0
35141,1.0,0.9946,0.0,1.0,0.99634,0.0
35142,1.0,0.9946,0.0,1.0,0.99634,0.0
35143,1.0,0.9946,0.0,1.0,0.99634,0.0
35144,1.0,0.9946,0.0,1.0,0.99634,0.0
35145,1.0,0.9946,0.0,1.0,0.99634,0.0
35146,1.0,0.9946,0.0,1.0,0.99634,0.0
35147,1.0,0.9946,0.0,1.0,0.99634,0.0
35148,1.0,0.9946,0.0,1.0,0.99634,0.0
35149,1.0,0.9946,0.0,1.0,0.99634,0.0
35150,1.0,0.9946,0.0,1.0,0.99634,0.0
35151,1.0,0.9946,0.0,1.0,0.99634,0.0
35152,1.0,0.9946,0.0,1.0,0.99634,0.0
35153,1.0,0.9946,0.0,1.0,0.99634,0.0
35154,1.0,0.9946,0.0,1.0,0.99634,0.0
35155,1.0,0.9946,0.0,1.0,0.99634,0.0
35156,1.0,0.9946,0.0,1.0,0.99634,0.0
35157,1.0,0.9946,0.0,1.0,0.99634,0.0
35158,1.0,0.9946,0.0,1.0,0.99634,0.0
35159,1.0,0.9946,0.0,1.0,0.99634,0.0
35160,1.0,0.9946,0.0,1.0,0.99634,0.0
35161,0.0,0.9946,0.0,1.0,0.99634,0.0
35162,1.0,0.9946,0.0,1.0,0.99634,0.0
35163,1.0,0.9946,0.0,1.0,0.99634,0.0
35164,0.0,0.9946,0.0,1.0,0.99634,0.0
35165,1.0,0.9946,0.0,1.0,0.99634,0.0
35166,1.0,0.9946,0.0,1.0,0.99634,0.0
35167,1.0,0.9946,0.0,1.0,0.99634,0.0
35168,1.0,0.9946,0.0,1.0,0.99634,0.0
35169,1.0,0.9946,0.0,1.0,0.99634,0.0
35170,1.0,0.9946,0.0,1.0,0.99634,0.0
35171,1.0,0.9946,0.0,1.0,0.99634,0.0
35172,1.0,0.9946,0.0,1.0,0.99634,0.0
35173,1.0,0.9946,0.0,1.0,0.99634,0.0
35174,1.0,0.9946,0.0,1.0,0.99634,0.0
35175,1.0,0.9946,0.0,1.0,0.99634,0.0
35176,1.0,0.9946,0.0,1.0,0.99634,0.0
35177,1.0,0.9946,0.0,1.0,0.99634,0.0
35178,1.0,0.9946,0.0,1.0,0.99634,0.0
35179,1.0,0.9946,0.0,1.0,0.99634,0.0
35180,1.0,0.9946,0.0,1.0,0.99634,0.0
35181,1.0,0.9946,0.0,1.0,0.99634,0.0
35182,1.0,0.9946,0.0,1.0,0.99634,0.0
35183,1.0,0.9946,0.0,1.0,0.99634,0.0
35184,1.0,0.99462,0.0,1.0,0.99634,0.0
35185,1.0,0.99462,0.0,1.0,0.99634,0.0
35186,1.0,0.99462,0.0,1.0,0.99634,0.0
35187,1.0,0.99462,0.0,1.0,0.99634,0.0
35188,1.0,0.99462,0.0,1.0,0.99634,0.0
35189,1.0,0.99462,0.0,1.0,0.99634,0.0
35190,1.0,0.99462,0.0,1.0,0.99634,0.0
35191,1.0,0.99462,0.0,1.0,0.99634,0.0
35192,1.0,0.99462,0.0,1.0,0.99634,0.0
35193,1.0,0.99462,0.0,1.0,0.99634,0.0
35194,1.0,0.99462,0.0,1.0,0.99634,0.0
35195,1.0,0.99462,0.0,1.0,0.99634,0.0
35196,1.0,0.99462,0.0,1.0,0.99634,0.0
35197,1.0,0.99462,0.0,1.0,0.99634,0.0
35198,1.0,0.99462,0.0,1.0,0.99634,0.0
35199,1.0,0.99462,0.0,1.0,0.99634,0.0
35200,1.0,0.99462,0.0,1.0,0.99634,0.0
35201,1.0,0.99462,0.0,1.0,0.99634,0.0
35202,1.0,0.99462,0.0,1.0,0.99634,0.0
35203,1.0,0.99462,0.0,1.0,0.99634,0.0
35204,1.0,0.9946,0.0,1.0,0.99632,0.0
35205,1.0,0.9946,0.0,1.0,0.99632,0.0
35206,1.0,0.9946,0.0,1.0,0.99632,0.0
35207,1.0,0.9946,0.0,1.0,0.99632,0.0
35208,1.0,0.9946,0.0,1.0,0.99632,0.0
35209,1.0,0.9946,0.0,1.0,0.99632,0.0
35210,1.0,0.9946,0.0,1.0,0.99632,0.0
35211,1.0,0.9946,0.0,1.0,0.99632,0.0
35212,1.0,0.9946,0.0,1.0,0.99632,0.0
35213,1.0,0.9946,0.0,1.0,0.99632,0.0
35214,1.0,0.9946,0.0,1.0,0.99632,0.0
35215,1.0,0.9946,0.0,1.0,0.99632,0.0
35216,1.0,0.9946,0.0,1.0,0.99632,0.0
35217,1.0,0.9946,0.0,1.0,0.99632,0.0
35218,1.0,0.9946,0.0,1.0,0.99632,0.0
35219,1.0,0.9946,0.0,1.0,0.99632,0.0
35220,1.0,0.9946,0.0,1.0,0.99632,0.0
35221,1.0,0.9946,0.0,1.0,0.99632,0.0
35222,1.0,0.9946,0.0,1.0,0.99632,0.0
35223,1.0,0.9946,0.0,1.0,0.99632,0.0
35224,1.0,0.9946,0.0,1.0,0.99632,0.0
35225,1.0,0.9946,0.0,1.0,0.99632,0.0
35226,1.0,0.9946,0.0,1.0,0.99632,0.0
35227,1.0,0.9946,0.0,1.0,0.99632,0.0
35228,1.0,0.9946,0.0,1.0,0.99632,0.0
35229,1.0,0.9946,0.0,1.0,0.99632,0.0
35230,1.0,0.9946,0.0,1.0,0.99632,0.0
35231,1.0,0.99458,0.0,1.0,0.99632,0.0
35232,1.0,0.99458,0.0,1.0,0.99632,0.0
35233,1.0,0.99458,0.0,1.0,0.99632,0.0
35234,1.0,0.99458,0.0,1.0,0.99632,0.0
35235,1.0,0.99458,0.0,1.0,0.99632,0.0
35236,1.0,0.99458,0.0,1.0,0.99632,0.0
35237,1.0,0.99458,0.0,1.0,0.99632,0.0
35238,1.0,0.99458,0.0,1.0,0.99632,0.0
35239,1.0,0.99458,0.0,1.0,0.99632,0.0
35240,1.0,0.99458,0.0,1.0,0.99632,0.0
35241,1.0,0.99458,0.0,1.0,0.99632,0.0
35242,1.0,0.99458,0.0,1.0,0.99632,0.0
35243,1.0,0.99458,0.0,1.0,0.99632,0.0
35244,1.0,0.99458,0.0,1.0,0.99632,0.0
35245,1.0,0.99458,0.0,1.0,0.99632,0.0
35246,1.0,0.99458,0.0,1.0,0.99632,0.0
35247,1.0,0.99458,0.0,1.0,0.99632,0.0
35248,1.0,0.99458,0.0,1.0,0.99632,0.0
35249,1.0,0.99458,0.0,1.0,0.99632,0.0
35250,1.0,0.99458,0.0,1.0,0.99632,0.0
35251,1.0,0.99458,0.0,1.0,0.99632,0.0
35252,1.0,0.99458,0.0,1.0,0.99632,0.0
35253,1.0,0.99458,0.0,1.0,0.99632,0.0
35254,1.0,0.99458,0.0,1.0,0.99632,0.0
35255,1.0,0.99458,0.0,1.0,0.99632,0.0
35256,1.0,0.99458,0.0,1.0,0.99632,0.0
35257,1.0,0.99458,0.0,1.0,0.99632,0.0
35258,1.0,0.99458,0.0,1.0,0.99632,0.0
35259,1.0,0.99458,0.0,1.0,0.99632,0.0
35260,1.0,0.99458,0.0,1.0,0.99632,0.0
35261,1.0,0.99458,0.0,1.0,0.99632,0.0
35262,1.0,0.99458,0.0,1.0,0.99632,0.0
35263,1.0,0.99458,0.0,1.0,0.99632,0.0
35264,1.0,0.99458,0.0,1.0,0.99632,0.0
35265,1.0,0.99458,0.0,1.0,0.99632,0.0
35266,1.0,0.99458,0.0,1.0,0.99632,0.0
35267,1.0,0.99458,0.0,1.0,0.99632,0.0
35268,1.0,0.99458,0.0,1.0,0.99632,0.0
35269,1.0,0.99458,0.0,1.0,0.99632,0.0
35270,1.0,0.99458,0.0,1.0,0.99632,0.0
35271,1.0,0.99458,0.0,1.0,0.99632,0.0
35272,1.0,0.99458,0.0,1.0,0.99632,0.0
35273,1.0,0.99458,0.0,1.0,0.99632,0.0
35274,1.0,0.99458,0.0,1.0,0.99632,0.0
35275,1.0,0.99458,0.0,1.0,0.99632,0.0
35276,1.0,0.99458,0.0,1.0,0.99632,0.0
35277,1.0,0.99458,0.0,1.0,0.99632,0.0
35278,1.0,0.99458,0.0,1.0,0.99632,0.0
35279,1.0,0.99458,0.0,1.0,0.99632,0.0
35280,1.0,0.99458,0.0,1.0,0.99632,0.0
35281,1.0,0.99458,0.0,1.0,0.99632,0.0
35282,1.0,0.99458,0.0,1.0,0.99632,0.0
35283,1.0,0.99458,0.0,1.0,0.99632,0.0
35284,1.0,0.99458,0.0,1.0,0.99632,0.0
35285,1.0,0.99458,0.0,1.0,0.99632,0.0
35286,1.0,0.99458,0.0,1.0,0.99632,0.0
35287,1.0,0.99458,0.0,1.0,0.99632,0.0
35288,1.0,0.99458,0.0,1.0,0.99632,0.0
35289,1.0,0.99458,0.0,1.0,0.99632,0.0
35290,1.0,0.99458,0.0,1.0,0.99632,0.0
35291,1.0,0.99458,0.0,1.0,0.99632,0.0
35292,1.0,0.99458,0.0,1.0,0.99632,0.0
35293,1.0,0.99458,0.0,1.0,0.99632,0.0
35294,1.0,0.99458,0.0,1.0,0.99632,0.0
35295,1.0,0.99458,0.0,1.0,0.99632,0.0
35296,1.0,0.99458,0.0,1.0,0.99632,0.0
35297,1.0,0.99458,0.0,1.0,0.99632,0.0
35298,1.0,0.99458,0.0,1.0,0.99632,0.0
35299,1.0,0.99458,0.0,1.0,0.99632,0.0
35300,1.0,0.99458,0.0,1.0,0.99632,0.0
35301,1.0,0.99458,0.0,1.0,0.99632,0.0
35302,1.0,0.99458,0.0,1.0,0.99632,0.0
35303,1.0,0.99458,0.0,1.0,0.99632,0.0
35304,1.0,0.99458,0.0,1.0,0.99632,0.0
35305,1.0,0.99458,0.0,1.0,0.99632,0.0
35306,1.0,0.99458,0.0,1.0,0.99632,0.0
35307,1.0,0.99458,0.0,1.0,0.99632,0.0
35308,1.0,0.99458,0.0,1.0,0.99632,0.0
35309,1.0,0.99458,0.0,1.0,0.99632,0.0
35310,1.0,0.99458,0.0,1.0,0.99632,0.0
35311,1.0,0.9946,0.0,1.0,0.99632,0.0
35312,1.0,0.9946,0.0,1.0,0.99632,0.0
35313,1.0,0.9946,0.0,1.0,0.99632,0.0
35314,1.0,0.9946,0.0,1.0,0.99632,0.0
35315,1.0,0.9946,0.0,1.0,0.99632,0.0
35316,1.0,0.9946,0.0,1.0,0.99632,0.0
35317,1.0,0.9946,0.0,1.0,0.99632,0.0
35318,1.0,0.9946,0.0,1.0,0.99632,0.0
35319,1.0,0.9946,0.0,1.0,0.99632,0.0
35320,1.0,0.9946,0.0,1.0,0.99632,0.0
35321,1.0,0.9946,0.0,1.0,0.99632,0.0
35322,1.0,0.9946,0.0,1.0,0.99632,0.0
35323,1.0,0.9946,0.0,1.0,0.99632,0.0
35324,1.0,0.9946,0.0,1.0,0.99632,0.0
35325,1.0,0.9946,0.0,1.0,0.99632,0.0
35326,1.0,0.9946,0.0,1.0,0.99632,0.0
35327,1.0,0.9946,0.0,1.0,0.99632,0.0
35328,1.0,0.9946,0.0,1.0,0.99632,0.0
35329,1.0,0.9946,0.0,1.0,0.99632,0.0
35330,1.0,0.9946,0.0,1.0,0.99632,0.0
35331,1.0,0.9946,0.0,1.0,0.99632,0.0
35332,1.0,0.9946,0.0,1.0,0.99632,0.0
35333,1.0,0.9946,0.0,1.0,0.99632,0.0
35334,1.0,0.9946,0.0,1.0,0.99632,0.0
35335,1.0,0.9946,0.0,1.0,0.99632,0.0
35336,1.0,0.9946,0.0,1.0,0.99632,0.0
35337,1.0,0.9946,0.0,1.0,0.99632,0.0
35338,1.0,0.9946,0.0,1.0,0.99632,0.0
35339,1.0,0.9946,0.0,1.0,0.99632,0.0
35340,1.0,0.9946,0.0,1.0,0.99632,0.0
35341,1.0,0.9946,0.0,1.0,0.99632,0.0
35342,1.0,0.9946,0.0,1.0,0.99632,0.0
35343,1.0,0.9946,0.0,1.0,0.99632,0.0
35344,1.0,0.9946,0.0,1.0,0.99632,0.0
35345,1.0,0.9946,0.0,1.0,0.99632,0.0
35346,1.0,0.9946,0.0,1.0,0.99632,0.0
35347,1.0,0.9946,0.0,1.0,0.99632,0.0
35348,1.0,0.9946,0.0,1.0,0.99632,0.0
35349,1.0,0.9946,0.0,1.0,0.99632,0.0
35350,1.0,0.9946,0.0,1.0,0.99632,0.0
35351,1.0,0.9946,0.0,1.0,0.99632,0.0
35352,1.0,0.9946,0.0,1.0,0.99632,0.0
35353,1.0,0.9946,0.0,1.0,0.99632,0.0
35354,1.0,0.9946,0.0,1.0,0.99632,0.0
35355,1.0,0.9946,0.0,1.0,0.99632,0.0
35356,1.0,0.9946,0.0,1.0,0.99632,0.0
35357,1.0,0.9946,0.0,1.0,0.99632,0.0
35358,1.0,0.9946,0.0,1.0,0.99632,0.0
35359,1.0,0.9946,0.0,1.0,0.99632,0.0
35360,1.0,0.9946,0.0,1.0,0.99632,0.0
35361,1.0,0.9946,0.0,1.0,0.99632,0.0
35362,1.0,0.9946,0.0,1.0,0.99632,0.0
35363,1.0,0.9946,0.0,1.0,0.99632,0.0
35364,1.0,0.9946,0.0,1.0,0.99632,0.0
35365,1.0,0.9946,0.0,1.0,0.99632,0.0
35366,1.0,0.9946,0.0,1.0,0.99632,0.0
35367,1.0,0.9946,0.0,1.0,0.99632,0.0
35368,1.0,0.9946,0.0,1.0,0.99632,0.0
35369,1.0,0.9946,0.0,1.0,0.99632,0.0
35370,1.0,0.9946,0.0,1.0,0.99632,0.0
35371,1.0,0.9946,0.0,1.0,0.99632,0.0
35372,1.0,0.9946,0.0,1.0,0.99632,0.0
35373,1.0,0.9946,0.0,1.0,0.99632,0.0
35374,1.0,0.9946,0.0,1.0,0.99632,0.0
35375,1.0,0.9946,0.0,1.0,0.99632,0.0
35376,1.0,0.9946,0.0,1.0,0.99632,0.0
35377,1.0,0.9946,0.0,1.0,0.99632,0.0
35378,1.0,0.9946,0.0,1.0,0.99632,0.0
35379,1.0,0.9946,0.0,1.0,0.99632,0.0
35380,1.0,0.9946,0.0,1.0,0.99632,0.0
35381,1.0,0.9946,0.0,1.0,0.99632,0.0
35382,1.0,0.9946,0.0,1.0,0.99632,0.0
35383,1.0,0.9946,0.0,1.0,0.99632,0.0
35384,1.0,0.9946,0.0,1.0,0.99632,0.0
35385,1.0,0.9946,0.0,1.0,0.99632,0.0
35386,1.0,0.9946,0.0,1.0,0.99632,0.0
35387,1.0,0.9946,0.0,1.0,0.99632,0.0
35388,1.0,0.9946,0.0,1.0,0.99632,0.0
35389,1.0,0.9946,0.0,1.0,0.99632,0.0
35390,1.0,0.9946,0.0,1.0,0.99632,0.0
35391,1.0,0.9946,0.0,1.0,0.99632,0.0
35392,1.0,0.9946,0.0,1.0,0.99632,0.0
35393,1.0,0.9946,0.0,1.0,0.99632,0.0
35394,1.0,0.9946,0.0,1.0,0.99632,0.0
35395,1.0,0.9946,0.0,1.0,0.99632,0.0
35396,1.0,0.9946,0.0,1.0,0.99632,0.0
35397,1.0,0.9946,0.0,1.0,0.99632,0.0
35398,1.0,0.9946,0.0,1.0,0.99632,0.0
35399,1.0,0.9946,0.0,1.0,0.99632,0.0
35400,1.0,0.9946,0.0,1.0,0.99632,0.0
35401,1.0,0.9946,0.0,1.0,0.99632,0.0
35402,1.0,0.9946,0.0,1.0,0.99632,0.0
35403,1.0,0.9946,0.0,1.0,0.99632,0.0
35404,1.0,0.9946,0.0,1.0,0.99632,0.0
35405,1.0,0.9946,0.0,1.0,0.99632,0.0
35406,1.0,0.9946,0.0,1.0,0.99632,0.0
35407,1.0,0.9946,0.0,1.0,0.99632,0.0
35408,1.0,0.9946,0.0,1.0,0.99632,0.0
35409,1.0,0.9946,0.0,1.0,0.99632,0.0
35410,1.0,0.9946,0.0,1.0,0.99632,0.0
35411,1.0,0.9946,0.0,1.0,0.99632,0.0
35412,1.0,0.9946,0.0,1.0,0.99632,0.0
35413,1.0,0.9946,0.0,1.0,0.99632,0.0
35414,1.0,0.9946,0.0,1.0,0.99632,0.0
35415,1.0,0.9946,0.0,1.0,0.99632,0.0
35416,1.0,0.9946,0.0,1.0,0.99632,0.0
35417,1.0,0.9946,0.0,1.0,0.99632,0.0
35418,1.0,0.9946,0.0,1.0,0.99632,0.0
35419,1.0,0.9946,0.0,1.0,0.99632,0.0
35420,1.0,0.9946,0.0,1.0,0.99632,0.0
35421,1.0,0.9946,0.0,1.0,0.99632,0.0
35422,1.0,0.9946,0.0,1.0,0.99632,0.0
35423,1.0,0.9946,0.0,1.0,0.99632,0.0
35424,1.0,0.9946,0.0,1.0,0.99632,0.0
35425,1.0,0.9946,0.0,1.0,0.99632,0.0
35426,1.0,0.9946,0.0,1.0,0.99632,0.0
35427,1.0,0.9946,0.0,1.0,0.99632,0.0
35428,1.0,0.9946,0.0,1.0,0.99632,0.0
35429,1.0,0.9946,0.0,1.0,0.99632,0.0
35430,1.0,0.9946,0.0,1.0,0.99632,0.0
35431,1.0,0.9946,0.0,1.0,0.99632,0.0
35432,1.0,0.9946,0.0,1.0,0.99632,0.0
35433,1.0,0.9946,0.0,1.0,0.99632,0.0
35434,1.0,0.9946,0.0,1.0,0.99632,0.0
35435,1.0,0.9946,0.0,1.0,0.99632,0.0
35436,1.0,0.9946,0.0,1.0,0.99632,0.0
35437,1.0,0.9946,0.0,1.0,0.99632,0.0
35438,1.0,0.9946,0.0,1.0,0.99632,0.0
35439,1.0,0.9946,0.0,1.0,0.99632,0.0
35440,1.0,0.9946,0.0,1.0,0.99632,0.0
35441,1.0,0.9946,0.0,1.0,0.99632,0.0
35442,1.0,0.9946,0.0,1.0,0.99632,0.0
35443,1.0,0.9946,0.0,1.0,0.99632,0.0
35444,1.0,0.99462,0.0,1.0,0.99632,0.0
35445,1.0,0.99462,0.0,1.0,0.99632,0.0
35446,1.0,0.99462,0.0,1.0,0.99632,0.0
35447,1.0,0.99462,0.0,1.0,0.99632,0.0
35448,1.0,0.99462,0.0,1.0,0.99632,0.0
35449,1.0,0.99462,0.0,1.0,0.99632,0.0
35450,1.0,0.99462,0.0,1.0,0.99632,0.0
35451,1.0,0.99462,0.0,1.0,0.99632,0.0
35452,1.0,0.99462,0.0,1.0,0.99632,0.0
35453,1.0,0.99462,0.0,1.0,0.99632,0.0
35454,1.0,0.99462,0.0,1.0,0.99632,0.0
35455,1.0,0.99462,0.0,1.0,0.99632,0.0
35456,1.0,0.99462,0.0,1.0,0.99632,0.0
35457,1.0,0.99462,0.0,1.0,0.99632,0.0
35458,1.0,0.99462,0.0,1.0,0.99632,0.0
35459,1.0,0.99462,0.0,1.0,0.99632,0.0
35460,1.0,0.99462,0.0,1.0,0.99632,0.0
35461,1.0,0.99462,0.0,1.0,0.99632,0.0
35462,1.0,0.99462,0.0,1.0,0.99632,0.0
35463,1.0,0.99462,0.0,1.0,0.99632,0.0
35464,1.0,0.99462,0.0,1.0,0.99632,0.0
35465,1.0,0.99462,0.0,1.0,0.99632,0.0
35466,1.0,0.99462,0.0,1.0,0.99632,0.0
35467,1.0,0.99462,0.0,1.0,0.99632,0.0
35468,1.0,0.99462,0.0,1.0,0.99632,0.0
35469,1.0,0.99462,0.0,1.0,0.99632,0.0
35470,1.0,0.99462,0.0,1.0,0.99632,0.0
35471,1.0,0.99462,0.0,1.0,0.99632,0.0
35472,1.0,0.99462,0.0,1.0,0.99632,0.0
35473,1.0,0.99462,0.0,1.0,0.99632,0.0
35474,1.0,0.99462,0.0,1.0,0.99632,0.0
35475,1.0,0.99462,0.0,1.0,0.99632,0.0
35476,1.0,0.99462,0.0,1.0,0.99632,0.0
35477,1.0,0.99462,0.0,1.0,0.99632,0.0
35478,1.0,0.99462,0.0,1.0,0.99632,0.0
35479,1.0,0.99462,0.0,1.0,0.99632,0.0
35480,1.0,0.99462,0.0,1.0,0.99632,0.0
35481,1.0,0.99462,0.0,1.0,0.99632,0.0
35482,1.0,0.99462,0.0,1.0,0.99632,0.0
35483,1.0,0.99462,0.0,1.0,0.99632,0.0
35484,1.0,0.99462,0.0,1.0,0.99632,0.0
35485,1.0,0.99462,0.0,1.0,0.99632,0.0
35486,1.0,0.99462,0.0,1.0,0.99632,0.0
35487,1.0,0.99462,0.0,1.0,0.99632,0.0
35488,1.0,0.99462,0.0,1.0,0.99632,0.0
35489,1.0,0.99462,0.0,1.0,0.99632,0.0
35490,1.0,0.99462,0.0,1.0,0.99632,0.0
35491,1.0,0.99462,0.0,1.0,0.99632,0.0
35492,1.0,0.99462,0.0,1.0,0.99632,0.0
35493,1.0,0.99462,0.0,1.0,0.99632,0.0
35494,1.0,0.99462,0.0,1.0,0.99632,0.0
35495,1.0,0.99462,0.0,1.0,0.99632,0.0
35496,1.0,0.99462,0.0,1.0,0.99632,0.0
35497,1.0,0.99462,0.0,1.0,0.99632,0.0
35498,1.0,0.99462,0.0,1.0,0.99632,0.0
35499,1.0,0.99462,0.0,1.0,0.99632,0.0
35500,1.0,0.99462,0.0,1.0,0.99632,0.0
35501,1.0,0.99462,0.0,1.0,0.99632,0.0
35502,1.0,0.99462,0.0,1.0,0.99632,0.0
35503,1.0,0.99462,0.0,1.0,0.99632,0.0
35504,1.0,0.99462,0.0,1.0,0.99632,0.0
35505,1.0,0.99464,0.0,1.0,0.99632,0.0
35506,1.0,0.99464,0.0,1.0,0.99632,0.0
35507,1.0,0.99464,0.0,1.0,0.99632,0.0
35508,1.0,0.99464,0.0,1.0,0.99632,0.0
35509,1.0,0.99464,0.0,1.0,0.99632,0.0
35510,1.0,0.99464,0.0,1.0,0.99632,0.0
35511,1.0,0.99464,0.0,1.0,0.99632,0.0
35512,1.0,0.99464,0.0,1.0,0.99632,0.0
35513,1.0,0.99464,0.0,1.0,0.99632,0.0
35514,1.0,0.99464,0.0,1.0,0.99632,0.0
35515,1.0,0.99464,0.0,1.0,0.99632,0.0
35516,1.0,0.99464,0.0,1.0,0.99632,0.0
35517,1.0,0.99464,0.0,1.0,0.99632,0.0
35518,1.0,0.99464,0.0,1.0,0.99632,0.0
35519,1.0,0.99464,0.0,1.0,0.99632,0.0
35520,1.0,0.99464,0.0,1.0,0.99632,0.0
35521,1.0,0.99464,0.0,1.0,0.99632,0.0
35522,1.0,0.99464,0.0,1.0,0.99632,0.0
35523,1.0,0.99464,0.0,1.0,0.99632,0.0
35524,1.0,0.99464,0.0,1.0,0.99632,0.0
35525,1.0,0.99464,0.0,1.0,0.99632,0.0
35526,1.0,0.99464,0.0,1.0,0.99632,0.0
35527,1.0,0.99464,0.0,1.0,0.99632,0.0
35528,1.0,0.99464,0.0,1.0,0.99632,0.0
35529,1.0,0.99464,0.0,1.0,0.99632,0.0
35530,1.0,0.99464,0.0,1.0,0.99632,0.0
35531,1.0,0.99464,0.0,1.0,0.99632,0.0
35532,1.0,0.99464,0.0,1.0,0.99632,0.0
35533,1.0,0.99464,0.0,1.0,0.99632,0.0
35534,1.0,0.99464,0.0,1.0,0.99632,0.0
35535,1.0,0.99464,0.0,1.0,0.99632,0.0
35536,1.0,0.99464,0.0,1.0,0.99632,0.0
35537,1.0,0.99464,0.0,1.0,0.99632,0.0
35538,1.0,0.99464,0.0,1.0,0.99632,0.0
35539,1.0,0.99464,0.0,1.0,0.99632,0.0
35540,1.0,0.99464,0.0,1.0,0.99632,0.0
35541,1.0,0.99464,0.0,1.0,0.99632,0.0
35542,1.0,0.99464,0.0,1.0,0.99632,0.0
35543,1.0,0.99464,0.0,1.0,0.99632,0.0
35544,1.0,0.99464,0.0,1.0,0.99632,0.0
35545,1.0,0.99464,0.0,1.0,0.99632,0.0
35546,1.0,0.99464,0.0,1.0,0.99632,0.0
35547,1.0,0.99464,0.0,1.0,0.99632,0.0
35548,1.0,0.99464,0.0,1.0,0.99632,0.0
35549,1.0,0.99464,0.0,1.0,0.99632,0.0
35550,1.0,0.99464,0.0,1.0,0.99632,0.0
35551,1.0,0.99464,0.0,1.0,0.99632,0.0
35552,1.0,0.99464,0.0,1.0,0.99632,0.0
35553,1.0,0.99464,0.0,1.0,0.99632,0.0
35554,1.0,0.99464,0.0,1.0,0.99632,0.0
35555,1.0,0.99464,0.0,1.0,0.99632,0.0
35556,1.0,0.99464,0.0,1.0,0.99632,0.0
35557,1.0,0.99464,0.0,1.0,0.99632,0.0
35558,1.0,0.99464,0.0,1.0,0.99632,0.0
35559,1.0,0.99464,0.0,1.0,0.99632,0.0
35560,1.0,0.99464,0.0,1.0,0.99632,0.0
