t,cum_regret_linucb_baseline_mean,cum_regret_linucb_baseline_se,cum_regret_alg1_oracle_mean,cum_regret_alg1_oracle_se,cum_regret_fixed_theta_star,cum_regret_fixed_best_bank
37351,350.106157809227,0.0,460.5229394463647,0.0,120.4878505944882,120.4878505944882
37352,350.106157809227,0.0,460.5229394463647,0.0,120.4878505944882,120.4878505944882
37353,350.140804486169,0.0,460.5229394463647,0.0,120.4878505944882,120.4878505944882
37354,350.14286406796964,0.0,460.5249990281654,0.0,120.48991017628886,120.48991017628886
37355,350.14286406796964,0.0,460.5249990281654,0.0,120.48991017628886,120.48991017628886
37356,350.14286406796964,0.0,460.5249990281654,0.0,120.48991017628886,120.48991017628886
37357,350.1442542633287,0.0,460.5249990281654,0.0,120.48991017628886,120.48991017628886
37358,350.1442542633287,0.0,460.5249990281654,0.0,120.48991017628886,120.48991017628886
37359,350.1442542633287,0.0,460.5249990281654,0.0,120.48991017628886,120.48991017628886
37360,350.15163611372424,0.0,460.5305313793584,0.0,120.4954425274819,120.4954425274819
37361,350.15163611372424,0.0,460.5305313793584,0.0,120.4954425274819,120.4954425274819
37362,350.15315758175274,0.0,460.5305313793584,0.0,120.4954425274819,120.4954425274819
37363,350.1558237150012,0.0,460.5331975126069,0.0,120.49810866073034,120.49810866073034
37364,350.16223025005655,0.0,460.53960404766224,0.0,120.50451519578567,120.50451519578567
37365,350.16223025005655,0.0,460.53960404766224,0.0,120.50451519578567,120.50451519578567
37366,350.16223025005655,0.0,460.53960404766224,0.0,120.50451519578567,120.50451519578567
37367,350.16223025005655,0.0,460.53960404766224,0.0,120.50451519578567,120.50451519578567
37368,350.16808131786826,0.0,460.54545511547394,0.0,120.51036626359739,120.51036626359739
37369,350.1745776817381,0.0,460.5519514793438,0.0,120.51686262746728,120.51686262746728
37370,350.19957000613397,0.0,460.5519514793438,0.0,120.51686262746728,120.51686262746728
37371,350.21754425657326,0.0,460.5519761584584,0.0,120.51688730658185,120.51688730658185
37372,350.21754425657326,0.0,460.5519761584584,0.0,120.51688730658185,120.51688730658185
37373,350.21754425657326,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37374,350.21754425657326,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37375,350.21754425657326,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37376,350.2413463574058,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37377,350.24861251354804,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37378,350.26128995258205,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37379,350.26128995258205,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37380,350.26128995258205,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37381,350.26128995258205,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37382,350.26128995258205,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37383,350.26128995258205,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37384,350.26128995258205,0.0,460.57467812717726,0.0,120.53958927530076,120.53958927530076
37385,350.2654837719567,0.0,460.57887194655194,0.0,120.54378309467542,120.54378309467542
37386,350.29254856247803,0.0,460.5861571007442,0.0,120.55106824886767,120.55106824886767
37387,350.34937621350207,0.0,460.6429847517682,0.0,120.6078958998917,120.6078958998917
37388,350.34937621350207,0.0,460.6429847517682,0.0,120.6078958998917,120.6078958998917
37389,350.3498322418992,0.0,460.64344078016535,0.0,120.60835192828887,120.60835192828887
37390,350.3498322418992,0.0,460.64344078016535,0.0,120.60835192828887,120.60835192828887
37391,350.36855275842913,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37392,350.3756591398325,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37393,350.4086465971839,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37394,350.42129869195327,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37395,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37396,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37397,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37398,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37399,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37400,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37401,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37402,350.4288963143074,0.0,460.6490817637204,0.0,120.61399291184394,120.61399291184394
37403,350.43936743896484,0.0,460.65955288837785,0.0,120.62446403650138,120.62446403650138
37404,350.43936743896484,0.0,460.65955288837785,0.0,120.62446403650138,120.62446403650138
37405,350.44377023227634,0.0,460.66395568168934,0.0,120.6288668298129,120.6288668298129
37406,350.47989133442996,0.0,460.700076783843,0.0,120.66498793196651,120.66498793196651
37407,350.4808098762154,0.0,460.700076783843,0.0,120.66498793196651,120.66498793196651
37408,350.4808098762154,0.0,460.700076783843,0.0,120.66498793196651,120.66498793196651
37409,350.4885307979431,0.0,460.70779770557067,0.0,120.67270885369422,120.67270885369422
37410,350.4885307979431,0.0,460.70779770557067,0.0,120.67270885369422,120.67270885369422
37411,350.4885307979431,0.0,460.70779770557067,0.0,120.67270885369422,120.67270885369422
37412,350.51464098714354,0.0,460.70779770557067,0.0,120.67270885369422,120.67270885369422
37413,350.51464098714354,0.0,460.70779770557067,0.0,120.67270885369422,120.67270885369422
37414,350.52193894769226,0.0,460.7092421987087,0.0,120.67415334683226,120.67415334683226
37415,350.5308668599563,0.0,460.72995139080433,0.0,120.69486253892788,120.69486253892788
37416,350.539838403808,0.0,460.73892293465605,0.0,120.7038340827796,120.7038340827796
37417,350.539838403808,0.0,460.7442687563005,0.0,120.70917990442408,120.70917990442408
37418,350.539838403808,0.0,460.7442687563005,0.0,120.70917990442408,120.70917990442408
37419,350.54395745670894,0.0,460.7442687563005,0.0,120.70917990442408,120.70917990442408
37420,350.54695274313013,0.0,460.7472640427217,0.0,120.71217519084527,120.71217519084527
37421,350.5580082342927,0.0,460.7583195338843,0.0,120.72323068200784,120.72323068200784
37422,350.571481149647,0.0,460.7583195338843,0.0,120.72323068200784,120.72323068200784
37423,350.6135473291985,0.0,460.8003857134358,0.0,120.76529686155934,120.76529686155934
37424,350.62850730292047,0.0,460.81534568715773,0.0,120.78025683528126,120.78025683528126
37425,350.6310965942371,0.0,460.81793497847434,0.0,120.78284612659785,120.78284612659785
37426,350.63703343944394,0.0,460.8238718236812,0.0,120.7887829718047,120.7887829718047
37427,350.6375009396396,0.0,460.82433932387687,0.0,120.78925047200036,120.78925047200036
37428,350.6375009396396,0.0,460.82433932387687,0.0,120.78925047200036,120.78925047200036
37429,350.6375009396396,0.0,460.82433932387687,0.0,120.78925047200036,120.78925047200036
37430,350.6381692877631,0.0,460.82433932387687,0.0,120.78925047200036,120.78925047200036
37431,350.645885093237,0.0,460.83205512935075,0.0,120.79696627747423,120.79696627747423
37432,350.69494015960026,0.0,460.88111019571403,0.0,120.84602134383752,120.84602134383752
37433,350.7050116541363,0.0,460.88798428765324,0.0,120.85289543577672,120.85289543577672
37434,350.7123887527032,0.0,460.88798428765324,0.0,120.85289543577672,120.85289543577672
37435,350.7123887527032,0.0,460.88798428765324,0.0,120.85289543577672,120.85289543577672
37436,350.71261751274403,0.0,460.8882130476941,0.0,120.85312419581757,120.85312419581757
37437,350.71261751274403,0.0,460.8882130476941,0.0,120.85312419581757,120.85312419581757
37438,350.7151003350014,0.0,460.89069586995146,0.0,120.85560701807498,120.85560701807498
37439,350.7151003350014,0.0,460.89069586995146,0.0,120.85560701807498,120.85560701807498
37440,350.7151003350014,0.0,460.89069586995146,0.0,120.85560701807498,120.85560701807498
37441,350.7151003350014,0.0,460.89069586995146,0.0,120.85560701807498,120.85560701807498
37442,350.7151003350014,0.0,460.89069586995146,0.0,120.85560701807498,120.85560701807498
37443,350.71708308250254,0.0,460.8926786174526,0.0,120.8575897655761,120.8575897655761
37444,350.71708308250254,0.0,460.8926786174526,0.0,120.8575897655761,120.8575897655761
37445,350.7265626172737,0.0,460.90215815222376,0.0,120.8670693003473,120.8670693003473
37446,350.7307417014128,0.0,460.90215815222376,0.0,120.8670693003473,120.8670693003473
37447,350.739364469999,0.0,460.9063785552819,0.0,120.87128970340545,120.87128970340545
37448,350.739364469999,0.0,460.9063785552819,0.0,120.87128970340545,120.87128970340545
37449,350.739364469999,0.0,460.9063785552819,0.0,120.87128970340545,120.87128970340545
37450,350.739364469999,0.0,460.91555461516487,0.0,120.88046576328843,120.88046576328843
37451,350.739364469999,0.0,460.91555461516487,0.0,120.88046576328843,120.88046576328843
37452,350.7497828137917,0.0,460.91555461516487,0.0,120.88046576328843,120.88046576328843
37453,350.7497828137917,0.0,460.91555461516487,0.0,120.88046576328843,120.88046576328843
37454,350.75236229920176,0.0,460.91813410057495,0.0,120.88304524869854,120.88304524869854
37455,350.75236229920176,0.0,460.91813410057495,0.0,120.88304524869854,120.88304524869854
37456,350.75236229920176,0.0,460.9231881192,0.0,120.88809926732361,120.88809926732361
37457,350.75236229920176,0.0,460.9231881192,0.0,120.88809926732361,120.88809926732361
37458,350.75236229920176,0.0,460.9231881192,0.0,120.88809926732361,120.88809926732361
37459,350.7655201237854,0.0,460.9231881192,0.0,120.88809926732361,120.88809926732361
37460,350.7655201237854,0.0,460.9231881192,0.0,120.88809926732361,120.88809926732361
37461,350.7655201237854,0.0,460.9231881192,0.0,120.88809926732361,120.88809926732361
37462,350.772128586751,0.0,460.92979658216564,0.0,120.89470773028927,120.89470773028927
37463,350.77813729855893,0.0,460.93580529397354,0.0,120.90071644209716,120.90071644209716
37464,350.8005251837715,0.0,460.93580529397354,0.0,120.90071644209716,120.90071644209716
37465,350.8025564965356,0.0,460.93580529397354,0.0,120.90071644209716,120.90071644209716
37466,350.8025564965356,0.0,460.93580529397354,0.0,120.90071644209716,120.90071644209716
37467,350.8025564965356,0.0,460.93580529397354,0.0,120.90071644209716,120.90071644209716
37468,350.8025564965356,0.0,460.93580529397354,0.0,120.90071644209716,120.90071644209716
37469,350.80902376274395,0.0,460.9422725601819,0.0,120.90718370830551,120.90718370830551
37470,350.80902376274395,0.0,460.9422725601819,0.0,120.90718370830551,120.90718370830551
37471,350.80902376274395,0.0,460.9422725601819,0.0,120.90718370830551,120.90718370830551
37472,350.81621374876295,0.0,460.9422725601819,0.0,120.90718370830551,120.90718370830551
37473,350.81921834020284,0.0,460.9422725601819,0.0,120.90718370830551,120.90718370830551
37474,350.81993714686826,0.0,460.9429913668473,0.0,120.90790251497091,120.90790251497091
37475,350.81993714686826,0.0,460.9429913668473,0.0,120.90790251497091,120.90790251497091
37476,350.81993714686826,0.0,460.9429913668473,0.0,120.90790251497091,120.90790251497091
37477,350.81993714686826,0.0,460.9429913668473,0.0,120.90790251497091,120.90790251497091
37478,350.81993714686826,0.0,460.9429913668473,0.0,120.90790251497091,120.90790251497091
37479,350.81993714686826,0.0,460.9429913668473,0.0,120.90790251497091,120.90790251497091
37480,350.81993714686826,0.0,460.9429913668473,0.0,120.90790251497091,120.90790251497091
37481,350.82187497784844,0.0,460.9449291978275,0.0,120.90984034595107,120.90984034595107
37482,350.8483485905474,0.0,460.96768893329096,0.0,120.93260008141453,120.93260008141453
37483,350.8637440390151,0.0,460.96768893329096,0.0,120.93260008141453,120.93260008141453
37484,350.8807942970413,0.0,460.96768893329096,0.0,120.93260008141453,120.93260008141453
37485,350.8807942970413,0.0,460.96768893329096,0.0,120.93260008141453,120.93260008141453
37486,350.9027772250351,0.0,460.96768893329096,0.0,120.93260008141453,120.93260008141453
37487,350.9159214698606,0.0,460.97817926685775,0.0,120.9430904149813,120.9430904149813
37488,350.9159214698606,0.0,460.97817926685775,0.0,120.9430904149813,120.9430904149813
37489,350.9237177796275,0.0,460.97817926685775,0.0,120.9430904149813,120.9430904149813
37490,350.9289135299995,0.0,460.97817926685775,0.0,120.9430904149813,120.9430904149813
37491,350.9421208313845,0.0,460.97817926685775,0.0,120.9430904149813,120.9430904149813
37492,350.9421208313845,0.0,460.97817926685775,0.0,120.9430904149813,120.9430904149813
37493,350.9486179535113,0.0,460.9852270943949,0.0,120.95013824251842,120.95013824251842
37494,350.98775841144817,0.0,460.99153750921005,0.0,120.95644865733361,120.95644865733361
37495,350.99761470637884,0.0,461.0013938041407,0.0,120.96630495226427,120.96630495226427
37496,350.99761470637884,0.0,461.0071249835531,0.0,120.97203613167667,120.97203613167667
37497,351.004992303291,0.0,461.01450258046526,0.0,120.97941372858881,120.97941372858881
37498,351.0320418381632,0.0,461.01450258046526,0.0,120.97941372858881,120.97941372858881
37499,351.0438673136995,0.0,461.01450258046526,0.0,120.97941372858881,120.97941372858881
37500,351.0461378347054,0.0,461.0167731014712,0.0,120.98168424959475,120.98168424959475
37501,351.06735105833724,0.0,461.02349247150676,0.0,120.98840361963035,120.98840361963035
37502,351.06735105833724,0.0,461.02349247150676,0.0,120.98840361963035,120.98840361963035
37503,351.06735105833724,0.0,461.02349247150676,0.0,120.98840361963035,120.98840361963035
37504,351.0950901230973,0.0,461.0296436617087,0.0,120.99455480983228,120.99455480983228
37505,351.0965667000801,0.0,461.03112023869147,0.0,120.99603138681506,120.99603138681506
37506,351.0965667000801,0.0,461.03112023869147,0.0,120.99603138681506,120.99603138681506
37507,351.09737069909886,0.0,461.0341964610374,0.0,120.99910760916102,120.99910760916102
37508,351.09737069909886,0.0,461.0341964610374,0.0,120.99910760916102,120.99910760916102
37509,351.1251030053193,0.0,461.05147299378785,0.0,121.01638414191144,121.01638414191144
37510,351.1251030053193,0.0,461.05147299378785,0.0,121.01638414191144,121.01638414191144
37511,351.1267151282389,0.0,461.05308511670745,0.0,121.01799626483103,121.01799626483103
37512,351.13528630755854,0.0,461.0616562960271,0.0,121.02656744415064,121.02656744415064
37513,351.13528630755854,0.0,461.0616562960271,0.0,121.02656744415064,121.02656744415064
37514,351.13528630755854,0.0,461.0616562960271,0.0,121.02656744415064,121.02656744415064
37515,351.13871761422683,0.0,461.07357190575436,0.0,121.03848305387793,121.03848305387793
37516,351.1609400811413,0.0,461.08057082892515,0.0,121.04548197704872,121.04548197704872
37517,351.1609400811413,0.0,461.08057082892515,0.0,121.04548197704872,121.04548197704872
37518,351.16709793149903,0.0,461.08057082892515,0.0,121.04548197704872,121.04548197704872
37519,351.1856256272488,0.0,461.0818646580625,0.0,121.0467758061861,121.0467758061861
37520,351.20065525261526,0.0,461.0818646580625,0.0,121.0467758061861,121.0467758061861
37521,351.2101881897931,0.0,461.0913975952403,0.0,121.05630874336396,121.05630874336396
37522,351.2101881897931,0.0,461.0913975952403,0.0,121.05630874336396,121.05630874336396
37523,351.23743339001305,0.0,461.10301384004794,0.0,121.06792498817154,121.06792498817154
37524,351.23743339001305,0.0,461.10301384004794,0.0,121.06792498817154,121.06792498817154
37525,351.23743339001305,0.0,461.10301384004794,0.0,121.06792498817154,121.06792498817154
37526,351.23743339001305,0.0,461.10301384004794,0.0,121.06792498817154,121.06792498817154
37527,351.23743339001305,0.0,461.10301384004794,0.0,121.06792498817154,121.06792498817154
37528,351.23743339001305,0.0,461.10301384004794,0.0,121.06792498817154,121.06792498817154
37529,351.2387890938395,0.0,461.10568351988326,0.0,121.07059466800689,121.07059466800689
37530,351.25912788289827,0.0,461.1166532530661,0.0,121.08156440118974,121.08156440118974
37531,351.2693846904942,0.0,461.1166532530661,0.0,121.08156440118974,121.08156440118974
37532,351.2693846904942,0.0,461.1166532530661,0.0,121.08156440118974,121.08156440118974
37533,351.2821717045346,0.0,461.12944026710653,0.0,121.09435141523021,121.09435141523021
37534,351.2874284709732,0.0,461.13469703354514,0.0,121.09960818166881,121.09960818166881
37535,351.2941963767881,0.0,461.14146493936,0.0,121.10637608748365,121.10637608748365
37536,351.2941963767881,0.0,461.14146493936,0.0,121.10637608748365,121.10637608748365
37537,351.3157429372523,0.0,461.1630114998242,0.0,121.12792264794791,121.12792264794791
37538,351.3273934167613,0.0,461.1746619793332,0.0,121.13957312745693,121.13957312745693
37539,351.3273934167613,0.0,461.1746619793332,0.0,121.13957312745693,121.13957312745693
37540,351.3338382868529,0.0,461.1811068494248,0.0,121.14601799754848,121.14601799754848
37541,351.3543586884953,0.0,461.1811068494248,0.0,121.14601799754848,121.14601799754848
37542,351.3543586884953,0.0,461.1811068494248,0.0,121.14601799754848,121.14601799754848
37543,351.3605922073065,0.0,461.2003601197329,0.0,121.16527126785662,121.16527126785662
37544,351.3605922073065,0.0,461.2003601197329,0.0,121.16527126785662,121.16527126785662
37545,351.3717817104643,0.0,461.2003601197329,0.0,121.16527126785662,121.16527126785662
37546,351.37882192887446,0.0,461.2003601197329,0.0,121.16527126785662,121.16527126785662
37547,351.3798340286531,0.0,461.20137221951154,0.0,121.16628336763522,121.16628336763522
37548,351.3803188159826,0.0,461.2317577796189,0.0,121.19666892774258,121.19666892774258
37549,351.3803188159826,0.0,461.2317577796189,0.0,121.19666892774258,121.19666892774258
37550,351.3803188159826,0.0,461.2317577796189,0.0,121.19666892774258,121.19666892774258
37551,351.3803188159826,0.0,461.2317577796189,0.0,121.19666892774258,121.19666892774258
37552,351.40108362148396,0.0,461.25252258512023,0.0,121.21743373324394,121.21743373324394
37553,351.40108362148396,0.0,461.25252258512023,0.0,121.21743373324394,121.21743373324394
37554,351.40539426560747,0.0,461.25683322924374,0.0,121.22174437736743,121.22174437736743
37555,351.40539426560747,0.0,461.25683322924374,0.0,121.22174437736743,121.22174437736743
37556,351.4177601027849,0.0,461.25683322924374,0.0,121.22174437736743,121.22174437736743
37557,351.41782089043073,0.0,461.2568940168896,0.0,121.2218051650133,121.2218051650133
37558,351.4214816773048,0.0,461.2605548037637,0.0,121.22546595188741,121.22546595188741
37559,351.43530037303924,0.0,461.2605548037637,0.0,121.22546595188741,121.22546595188741
37560,351.4519037542883,0.0,461.2605548037637,0.0,121.22546595188741,121.22546595188741
37561,351.4698259944439,0.0,461.2605548037637,0.0,121.22546595188741,121.22546595188741
37562,351.4701919568453,0.0,461.2609207661651,0.0,121.22583191428885,121.22583191428885
37563,351.47314888580854,0.0,461.2609207661651,0.0,121.22583191428885,121.22583191428885
37564,351.4996743130517,0.0,461.2609207661651,0.0,121.22583191428885,121.22583191428885
37565,351.52979016717813,0.0,461.29103662029155,0.0,121.25594776841528,121.25594776841528
37566,351.52979016717813,0.0,461.29103662029155,0.0,121.25594776841528,121.25594776841528
37567,351.53166155958434,0.0,461.29290801269775,0.0,121.25781916082151,121.25781916082151
37568,351.5392105908236,0.0,461.300457043937,0.0,121.26536819206073,121.26536819206073
37569,351.553433170097,0.0,461.300457043937,0.0,121.26536819206073,121.26536819206073
37570,351.553433170097,0.0,461.300457043937,0.0,121.26536819206073,121.26536819206073
37571,351.55467164876563,0.0,461.30169552260566,0.0,121.26660667072937,121.26660667072937
37572,351.56515696200745,0.0,461.3060080595183,0.0,121.27091920764204,121.27091920764204
37573,351.5750057206224,0.0,461.3060080595183,0.0,121.27091920764204,121.27091920764204
37574,351.5819453730494,0.0,461.3060080595183,0.0,121.27091920764204,121.27091920764204
37575,351.585931781627,0.0,461.3060080595183,0.0,121.27091920764204,121.27091920764204
37576,351.59103303659134,0.0,461.3111093144827,0.0,121.27602046260638,121.27602046260638
37577,351.59103303659134,0.0,461.31310035248543,0.0,121.27801150060911,121.27801150060911
37578,351.59402133952443,0.0,461.31310035248543,0.0,121.27801150060911,121.27801150060911
37579,351.5990051398347,0.0,461.31310035248543,0.0,121.27801150060911,121.27801150060911
37580,351.5990051398347,0.0,461.31310035248543,0.0,121.27801150060911,121.27801150060911
37581,351.6420977614067,0.0,461.34231531201056,0.0,121.30722646013423,121.30722646013423
37582,351.6420977614067,0.0,461.34231531201056,0.0,121.30722646013423,121.30722646013423
37583,351.64559923821685,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37584,351.67001043008264,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37585,351.69657870289535,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37586,351.69657870289535,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37587,351.69657870289535,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37588,351.69657870289535,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37589,351.69657870289535,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37590,351.69657870289535,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37591,351.69657870289535,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37592,351.7039180914653,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37593,351.7039180914653,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37594,351.7120018994091,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37595,351.7120018994091,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37596,351.7120018994091,0.0,461.3458167888207,0.0,121.31072793694435,121.31072793694435
37597,351.7131503496192,0.0,461.3469652390308,0.0,121.31187638715447,121.31187638715447
37598,351.7131503496192,0.0,461.3469652390308,0.0,121.31187638715447,121.31187638715447
37599,351.7131503496192,0.0,461.3469652390308,0.0,121.31187638715447,121.31187638715447
37600,351.7131503496192,0.0,461.3469652390308,0.0,121.31187638715447,121.31187638715447
37601,351.7145669066263,0.0,461.3483817960379,0.0,121.31329294416159,121.31329294416159
37602,351.726853756205,0.0,461.3483817960379,0.0,121.31329294416159,121.31329294416159
37603,351.726853756205,0.0,461.3490551503082,0.0,121.31396629843185,121.31396629843185
37604,351.726853756205,0.0,461.3490551503082,0.0,121.31396629843185,121.31396629843185
37605,351.726853756205,0.0,461.3490551503082,0.0,121.31396629843185,121.31396629843185
37606,351.726853756205,0.0,461.3563437373545,0.0,121.32125488547818,121.32125488547818
37607,351.72956758608393,0.0,461.35905756723344,0.0,121.32396871535714,121.32396871535714
37608,351.72956758608393,0.0,461.35905756723344,0.0,121.32396871535714,121.32396871535714
37609,351.75274842042563,0.0,461.35905756723344,0.0,121.32396871535714,121.32396871535714
37610,351.7552781974472,0.0,461.361587344255,0.0,121.32649849237869,121.32649849237869
37611,351.75820635612206,0.0,461.36451550292986,0.0,121.32942665105355,121.32942665105355
37612,351.75916322223674,0.0,461.36547236904454,0.0,121.33038351716823,121.33038351716823
37613,351.7666127335722,0.0,461.36547236904454,0.0,121.33038351716823,121.33038351716823
37614,351.7666127335722,0.0,461.36547236904454,0.0,121.33038351716823,121.33038351716823
37615,351.7666127335722,0.0,461.36547236904454,0.0,121.33038351716823,121.33038351716823
37616,351.7782244513219,0.0,461.37708408679424,0.0,121.34199523491793,121.34199523491793
37617,351.7946575896919,0.0,461.39351722516426,0.0,121.35842837328795,121.35842837328795
37618,351.7946575896919,0.0,461.39351722516426,0.0,121.35842837328795,121.35842837328795
37619,351.7946575896919,0.0,461.39351722516426,0.0,121.35842837328795,121.35842837328795
37620,351.7962289599128,0.0,461.3950885953852,0.0,121.35999974350888,121.35999974350888
37621,351.7962289599128,0.0,461.3950885953852,0.0,121.35999974350888,121.35999974350888
37622,351.7962289599128,0.0,461.4005405172058,0.0,121.36545166532952,121.36545166532952
37623,351.7981772847282,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37624,351.7981772847282,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37625,351.7981772847282,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37626,351.7981772847282,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37627,351.7981772847282,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37628,351.81114389331134,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37629,351.8178251269699,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37630,351.84933378323035,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37631,351.84933378323035,0.0,461.40248884202117,0.0,121.36739999014488,121.36739999014488
37632,351.8503255476245,0.0,461.4034806064153,0.0,121.368391754539,121.368391754539
37633,351.8503255476245,0.0,461.4034806064153,0.0,121.368391754539,121.368391754539
37634,351.8503255476245,0.0,461.4034806064153,0.0,121.368391754539,121.368391754539
37635,351.8503255476245,0.0,461.4034806064153,0.0,121.368391754539,121.368391754539
37636,351.8503255476245,0.0,461.4034806064153,0.0,121.368391754539,121.368391754539
37637,351.8503255476245,0.0,461.4034806064153,0.0,121.368391754539,121.368391754539
37638,351.8503255476245,0.0,461.4034806064153,0.0,121.368391754539,121.368391754539
37639,351.85094322689946,0.0,461.4040982856903,0.0,121.36900943381396,121.36900943381396
37640,351.85094322689946,0.0,461.41240992746697,0.0,121.37732107559063,121.37732107559063
37641,351.85492319440954,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37642,351.85498783463237,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37643,351.85498783463237,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37644,351.85498783463237,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37645,351.85498783463237,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37646,351.8581052566851,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37647,351.8581052566851,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37648,351.8581052566851,0.0,461.41638989497704,0.0,121.38130104310069,121.38130104310069
37649,351.8666262689424,0.0,461.4278602861668,0.0,121.39277143429042,121.39277143429042
37650,351.8666262689424,0.0,461.4278602861668,0.0,121.39277143429042,121.39277143429042
37651,351.8802880592289,0.0,461.4278602861668,0.0,121.39277143429042,121.39277143429042
37652,351.8802880592289,0.0,461.4278602861668,0.0,121.39277143429042,121.39277143429042
37653,351.8802880592289,0.0,461.4278602861668,0.0,121.39277143429042,121.39277143429042
37654,351.8802880592289,0.0,461.4278602861668,0.0,121.39277143429042,121.39277143429042
37655,351.90310381682116,0.0,461.450676043759,0.0,121.41558719188268,121.41558719188268
37656,351.90310381682116,0.0,461.46108384293603,0.0,121.42599499105971,121.42599499105971
37657,351.9064759701873,0.0,461.46445599630215,0.0,121.42936714442584,121.42936714442584
37658,351.91812813196225,0.0,461.46445599630215,0.0,121.42936714442584,121.42936714442584
37659,351.91812813196225,0.0,461.46445599630215,0.0,121.42936714442584,121.42936714442584
37660,351.91812813196225,0.0,461.46445599630215,0.0,121.42936714442584,121.42936714442584
37661,351.91812813196225,0.0,461.46445599630215,0.0,121.42936714442584,121.42936714442584
37662,351.9555611251369,0.0,461.4797960656729,0.0,121.44470721379653,121.44470721379653
37663,351.97306931806804,0.0,461.497304258604,0.0,121.46221540672767,121.46221540672767
37664,351.97306931806804,0.0,461.497304258604,0.0,121.46221540672767,121.46221540672767
37665,351.98058094178157,0.0,461.497304258604,0.0,121.46221540672767,121.46221540672767
37666,351.9833624721648,0.0,461.50008578898723,0.0,121.46499693711091,121.46499693711091
37667,351.9833624721648,0.0,461.50008578898723,0.0,121.46499693711091,121.46499693711091
37668,351.9833624721648,0.0,461.50008578898723,0.0,121.46499693711091,121.46499693711091
37669,351.9960291287328,0.0,461.51275244555524,0.0,121.47766359367891,121.47766359367891
37670,351.9960291287328,0.0,461.51275244555524,0.0,121.47766359367891,121.47766359367891
37671,351.9960291287328,0.0,461.51275244555524,0.0,121.47766359367891,121.47766359367891
37672,351.9960291287328,0.0,461.51275244555524,0.0,121.47766359367891,121.47766359367891
37673,352.00484280961933,0.0,461.52156612644177,0.0,121.48647727456547,121.48647727456547
37674,352.0092155310816,0.0,461.52593884790406,0.0,121.49084999602773,121.49084999602773
